date_time,search_keyword,search_count,job_id,update_time,job_title,company,location,job_description
04Apr2023-16:26:29,data analyst,19302,3545748740,3 dni temu,Senior Data Analyst,Zendesk,Kraków  Woj. Małopolskie  Polska,Job Description  We are looking for a Senior Data Analyst to support the Foundation Engineering team. You will work cross-functionally to help drive analytics  enablement and data-driven decision-making for our global engineering teams. Foundation Engineering at Zendesk strives to provide the infrastructure for Zendesk engineers to safely and efficiently deliver reliable products at scale!  You get to utilize  integrate and analyze product  infrastructure and operational data to find insights for engineers and leaders. You will get the opportunity to use and learn about many datasets and tools engineering leverages such as AWS  GCP  Datadog  Snowflake and many more. Our goal is to help provide engineering with data solutions through self-service such as interactive dashboards and documentation. You can help influence the trajectory of our analytics and will impact decision-making capabilities throughout engineering.  What You’ll Do  Develop SQL queries  perform analyses and build visualizations that support engineering leadership or programs Contribute to the team’s ETL pipeline to help centralize engineering operational metrics Promote data to drive and elevate decisions and measure success within Zendesk Engineering Develop data solutions that enable self-service by getting key data to decision-makers Help integrate data from outside sources into BigQuery and/or Athena for further optimization Implement consistent/universal metrics across engineering teams Build relationships and collaborate with internal engineering  product  and enterprise data and analytics teams Proactively conduct analyses that identify insights into underlying business matters Communicate insights and recommendations to partners up to the executive level through a thoughtful combination of quantitative analyses and qualitative storytelling  Required Experience  What you bring to the role:  3+ years of proven experience in the analytics space Proven proficiency in SQL Experience with data visualization/BI tools (e.g  Tableau  Looker  Lightdash  etc.) Internally-motivated  self-starter with an analytical and curious mindset to help find insights and show the value of data-driven decision making Ability to work cross-functionally and communicate with technical and non-technical teams Detailed-oriented with a passion for analytics and problem-solving  Preferred Requirements  Experience with AWS Athena  Google BigQuery and/or Snowflake Background working with large data sets and/or data APIs together with cloud object storage such as AWS or GCP Experience building  working & maintaining data pipelines & ETL processes Familiarity or curiosity about modeling/forecasting data (python  R  a plus) Use of other monitoring or observability software (Splunk  DataDog  etc)  About Zendesk - Champions Of Customer Service  Zendesk software was built to bring a sense of calm to the chaotic world of customer service. Today we power billions of conversations with brands you know and love. We advocate for digital first customer experiences—and we stick with it in our workplace. Over 6 000 employees worldwide have the flexibility to choose where they work. The fact is  we know great work happens anywhere. Whether you’re collaborating from your home office  a Zendesk workspace  or the kitchen table  you’re part of one team at Zendesk.  Zendesk is an equal opportunity employer  and we’re proud of our ongoing efforts to foster global diversity  equity  & inclusion in the workplace. Individuals seeking employment and employees at Zendesk are considered without regard to race  color  religion  national origin  age  sex  gender  gender identity  gender expression  sexual orientation  marital status  medical condition  ancestry  disability  military or veteran status  or any other characteristic protected by applicable law. We are an AA/EEO/Veterans/Disabled employer. If you are based in the United States and would like more information about your EEO rights under the law  please click here.  Zendesk endeavors to make reasonable accommodations for applicants with disabilities and disabled veterans pursuant to applicable federal and state law. If you are an individual with a disability and require a reasonable accommodation to submit this application  complete any pre-employment testing  or otherwise participate in the employee selection process  please send an e-mail to peopleandplaces@zendesk.com with your specific accommodation request.
04Apr2023-16:26:36,data analyst,19302,3539904218,1 tydzień temu,Junior Quantitative Analyst - Graduate hiring - GBS Poland,Standard Chartered Bank,Warszawa  Woj. Mazowieckie  Polska,"We understand that a structured graduate programme isn't for everyone  so we have prepared a unique opportunity to move straight into a full-time job! This programme is open to all students and recent graduates from any degree discipline  as we know that a diversity of backgrounds makes for stronger teams  supporting our ""Here for Good"" mission.   In the face of evolving regulations  rapid developments in balance sheet management platforms and demand for risk modelling services  Standard Chartered has established in Warsaw a global Treasury Modelling Hub. It provides advanced Assets and Liabilities Management solutions on - either built in-house or delivered by software vendors - risk assessment platforms. Our center in Warsaw is dynamically evolving into a diverse working environment of business experts  programmers  data analysts and project managers. Local teams of subject matter experts in Liquidity and Interest Rate Risk assessment methodologies  change management specialists and rapid developers (Java and Haskell programmers) work hand-in-hand to deliver state of the art Treasury risk forecasting and analysis solutions. The Warsaw team works also very closely with our centres in India  Singapore  Hong Kong and London to ensure effective embedment of new model designs and materialization of expected benefits for the whole group.  The primary objective of the role is to drive balance sheet optimization delivery through analytical solutions  ALM behavioural models and statistical data analysis (e.g. economic life and stability of Non-Maturing Deposits  early redemptions of term deposits  prepayments and pricing of embedded optionality) for Treasury dealers  policy owners and risk managers.  Responsibilities  Drive definition of methodologies to calculate and forecast balance sheet positions and key Treasury  Risk and Balance Sheet Management metrics Drive new models development and maintenance the existing ones using different tools: Python  R  and SQL Using Python/R to support Treasury business experts with insightful data analyses for balance sheet optimization Design the relevant data extracts as inputs to models and solutions  considering the balance between accuracy and model performance Document underlying methodologies  design  assumptions and operating models Provide ongoing support to end-users Participate in communication with desks  policy owners and risk managers to understand user needs  resolve issues and promote usage of the products developed Our ideal candidate  Academic degree in Quantitative Finance  Mathematics  Statistics  Economics  or equivalent  Good understanding of statistics (descriptive statistics  linear regression  time series modelling etc.) Working experience in risk modelling or quantitative research gathered in banking or other financial institutions (preferably in Risk  ALM  Treasury) is considered a plus Good knowledge of Python or R is required  and SQL is considered a plus Interest in banking and financial risk management Ability to efficiently execute on assigned tasks Excellent written and verbal communication in English For our Graduate hiring  you must  Be in your final year of study for a university degree or higher  or have graduated in the last two years Have the permanent legal right to work in the country you're applying to.  You will be offered  Career development in a fast-growing company with a clear business strategy Opportunity to expand international experience and build global professional relations Competitive benefits package (incl. health & life insurance  pension plan  meal & sports cards) 3 days of paid volunteering leave our employees can use to support the cause of their choice Convenient location (next to Rondo Daszyńskiego) with subway  tram and bus lines Comfortable office space with chillout areas  free coffee/tea & fruit supply Contribution to building our newest Global Business Services center 26 days of leave per year for all the employees Due to the innovative nature of your work you will be eligible for Intellectual Property tax benefits. In Treasury we also offer flexi working - 2 days in office  3 days from home and option to cater for special arrangements if required.   About Standard Chartered  We're an international bank  nimble enough to act  big enough for impact. For more than 160 years  we've worked to make a positive difference for our colleagues  clients and communities. And we're on a journey to be the world's most sustainable and responsible bank.  We question the status quo  love a challenge and enjoy finding new opportunities to grow and do better than before. If you're looking for a career with purpose and you want to work for a bank making a difference  we want to hear from you. You can count on us to celebrate your unique talents. And we can't wait to see the talents you can bring us.  Our purpose  to drive commerce and prosperity through our unique diversity  together with our brand promise  to be here for good are achieved by how we each live our valued behaviours. When you work with us  you'll see how we value difference and advocate inclusion. Together we:   Do the right thing and are assertive  challenge one another  and live with integrity  while putting the client at the heart of what we do Never settle  continuously striving to improve and innovate  keeping things simple and learning from doing well  and not so well Be better together  we can be ourselves  be inclusive  see more good in others  and work collectively to build for the long term   In line with our Fair Pay Charter  we offer a competitive salary and benefits to support your mental  physical  financial and social wellbeing.   Core bank funding for retirement savings  medical and life insurance  with flexible and voluntary benefits available in some locations   Time-off includes volunteering leave  maternity and parental leave for spouse/partner  compassionate leave  sabbatical leave  along with market competitive annual leave   Flexible working options based around home and office locations  with flexible working patterns Proactive wellbeing support through Unmind  a market-leading digital wellbeing platform  development courses for resilience and other human skills  global Employee Assistance Programme  sick leave  mental health first-aiders and all sorts of self-help toolkits   A continuous learning culture to support your growth  with opportunities to reskill and upskill and access to physical  virtual and digital learning   Being part of an inclusive and values driven organisation  one that embraces and celebrates our unique diversity  across our teams  business functions and geographies - everyone feels respected and can realise their full potential."
04Apr2023-16:26:42,data analyst,19302,3462505833,2 tygodnie temu,Junior Insight Analyst (FMCG),NielsenIQ,Warszawa  Woj. Mazowieckie  Polska,Job Description  About the job  As a Junior Insight Analyst you will be working with several FMCG Clients that operate in Poland. This role is designed to deliver industry insights and enable decision making and work independently or with support of senior person in delivering additional detailed  actionable recommendations to the FMCG Clients in response to their questions.  Responsibilities  Prepare sales data summaries and data interpretation Analyze and interpret sales data to drive conclusions on market trends Execute projects  with support of senior person  by compiling  analyzing  and interpreting sales data  writing Client reports  and constructing presentations Delivering quantified recommendations and value added to the Clients Present ready analysis in front of the Client Generate leads for Account Development team via recommendations and deep understanding of Client needs  A Little Bit About You  Curiosity drives your interest in what moves the market. You find potential in percentages. Managing time and deadlines comes naturally to you. You want to make things better  easier  simpler. You are not waiting for somebody to do things for you  but you take the initiative and ownership  and you deliver.  Requirements  min. 1 year of analytical experience Strong numerical  analytical and presentation skills Very good knowledge of Microsoft Excel  PowerPoint Very good written and spoken communication skills in English (B2 level) and fluent Polish Results-oriented personality and ability to work to tight deadlines Client-centric and solution-oriented approach Strong interpersonal skills in a multicultural setting Ability to work both independently and as an enthusiastic team player Comfortable working in a virtual environment Interest in the FMCG industry  Additional Information  About NielsenIQ  NielsenIQ is a global measurement and data analytics company providing the most complete and trusted view of consumers and markets in 90 countries covering 90% of the world’s population. Focusing on consumer-packaged goods manufacturers and FMCG and retailers  we enable customers to defy what’s possible. How? We combine unparalleled datasets  pioneering technology  and the industry’s top talent to create insights that unlock innovation. Join us and change the landscape.  Learn more at: www.niq.com  Want to keep up with our latest updates? Follow us on: LinkedIn | Instagram | Twitter | Facebook  Our commitment to Diversity  Equity  and Inclusion  NielsenIQ is committed to reflecting the diversity of the clients  communities  and markets we measure within our own workforce. We exist to count everyone and are on a mission to systematically embed inclusion and diversity into all aspects of our workforce  measurement  and products. We enthusiastically invite candidates who share that mission to join us.  We are proud to be an Equal Opportunity/Affirmative Action-Employer  making decisions without regard to race  color  religion  gender  gender identity or expression  sexual orientation  national origin  genetics  disability status  age  marital status  protected veteran status or any other protected class. Our global non-discrimination policy covers these protected classes in every market in which we do business worldwide.  Learn more about how we are driving diversity and inclusion in everything we do by visiting the NielsenIQ News Center: https://nielseniq.com/global/en/news-center/diversity-inclusion/
04Apr2023-16:26:49,data analyst,19302,3491929761,2 tygodnie temu,Business Intelligence Analyst,Bunge,Warszawa  Woj. Mazowieckie  Polska,Are you ready for a new stage in your career in one of the biggest companies in Agri and Food Business? Looking to make a difference in one of the most stable industries at the time being - you probably have heard about our local brands Kujawski  Smakowita  Wawrzyniec? How about applying for our Business Intelligence Analyst role?  Read the vacancy below to learn more about it:  What you will be doing as a Business Intelligence Analyst  The Business Intelligence Analyst will join a Scrum Development Team delivering Business Intelligence projects for BLC business. The Team supports Bunge in business process analysis  data extraction and preparation for building Bunge’s data warehouse  data analysis and creation of interactive Business Intelligence reporting. The Analyst will work closely with multiple Bunge business stakeholders to understand complex business processes  collect  clarify and document project requirements  and to help BI Project Manager / Product Owner and Scrum Development Team to define the scope of BI projects work. The role also supports testing solutions and helps business to understand and test project deliverables.  Essential Functions  Work with WMI BI Project Manager / Product Owner and Bunge business stakeholders to understand business needs and priorities for multiple complex projects covering full scope of BLC core business and corporate functions (Sales  FP&A  Transformation office) Work directly with Bunge stakeholders to understand business processes  data collection  data processing and modeling requirements Support WMI BI Project Manager / Product Owner by defining Product Backlog stories and helping to clarify the business priority Analyze data based on SQL queries to confirm business requirements  implement proof of concept queries confirming defined business logic Support WMI BI Scrum Development Team by documenting requirements and helping to conceptualize BI solutions meeting business stakeholders requirements Liaise with other BI / IT teams to help coordinate activities in preparing data and data transfer processes required for defined project scope Create interactive Business Intelligence reports as part of BI projects deliverables Validate delivered solutions by creating test cases  test SQL queries and test BI reports Liaise with multiple business stakeholders to help coordinate User Acceptance Tests and provide test results back to the Scrum Development Team Organize interactive workshops for business stakeholders and end users Provide support for BI data warehouse and reports users  Skills / Experience Requirements  3+ years of experience in business analysis Strong communication skills (in Polish and English) Ability to work on multiple complex projects at the same time Ability to understand business processes  analyze data and to combine the two to drive conclusions and define project requirements for development team Ability to pro-actively work with business stakeholders to lead the requirements analysis and UAT sessions Experience in SQL programming language  relational and multidimensional data models and databases (Oracle preferred) Experience in building Tableau Data Sources and Reports Experience with SAP and SAP BW Experience with Agile methodology  Scrum Framework preferred Proficient use of project management  knowledge base and collaboration tools: Jira  Confluence  MS Sharepoint & Teams  What Do We Offer  A competitive salary and great benefits package Work within an experienced team  with international exposure to other specialists in the same field The freedom to supply with your own input in order to improve our processes.  We Are Bunge  At Bunge (NYSE: BG)  our purpose is to connect farmers to consumers to deliver essential food  feed and fuel to the world. With more than two centuries of experience  unmatched global scale and deeply rooted relationships  we work to put quality food on the table  increase sustainability where we operate  strengthen global food security  and help communities prosper.  As the world’s leader in oilseed processing and a leading producer and supplier of specialty plant-based oils and fats  we value our partnerships with farmers to improve the productivity and environmental efficiency of agriculture across our value chains and to bring quality products from where they’re grown to where they’re consumed. At the same time  we collaborate with our customers to create and reimagine the future of food  developing tailored and innovative solutions to meet evolving dietary needs and trends in every part of the world.  Our Company is headquartered in St. Louis  Missouri  and we have almost 23 000 dedicated employees working across approximately 300 facilities located in more than 40 countries.  If this sounds like you  join us! We value and invest in people who believe in our purpose and are excited to live it every day – people who are #ProudtoBeBunge
04Apr2023-16:26:55,data analyst,19302,3520490213,1 miesiąc temu,Data Analyst,Setapp,Poznań  Woj. Wielkopolskie  Polska,SEA/ is an intelligent marketplace for fixing freight. Setapp delivers custom software development services for maritime industry clients. Together we are the centre of maritime excellence.  About Your Role  We are looking for a proactive and curious analyst to join our team to help embed intelligent insights into our products. Your insights will help digitise the shipping industry and provide charterers  brokers and ship owners the relevant information they need to negotiate successful contracts for carrying freight around the world. You will work closely with the Product teams to understand the insights customers need  explore and bring together data from a multitude of data sources that are the envy of the industry  and liaise closely with data engineers and architects to make the most of our cutting-edge Azure data platform. For our team we are looking for regular and senior Data Analyst.  AS A DATA ANALYST  YOU WILL  Deliver actionable insights that intelligently enhance internal processes and customer-facing products Define and test hypotheses around product enhancing features Develop proof of concept algorithms  models and metrics Present results back to the team and stakeholders  up to and including the Chief Data Officer Support our existing products to ensure the data is correct and complete Build and maintain reporting dashboards in PowerBI Work collaboratively within a team of analysts to share and develop knowledge Work collaboratively with the Common Data Platform team to ensure we are making the most of our data and tools Work closely with Product  Sales and the wider business to understand customer needs Champion a data-driven approach to decision making and development  Requirements  Strong analytical and problem-solving skills  capable of successfully juggling multiple  competing priorities. Experience in a programming language (for example SQL  Python) Excellent attention to detail with a strong focus on accuracy. Communicates effectively with both technical and non-technical stakeholders. Ability to translate technical and complex information into simple and accessible visualisations and language. Self-starter with a strong work ethic  driven and a desire to learn. Ability to work to tight delivery timescales and to take on new information working with a remote team.  Nice to have  Experience of the shipping  aviation or rail industry Experience working with Azure and/or Databricks Experience working with PowerBI  What You Can Expect  Despite our dynamic growth  we managed to maintain a relaxed and enjoyable atmosphere of a tightly-knit team that can implement complex projects comprehensively and effectively. Each of us knows what is expected from us and has adequate space and freedom of action.  Benefits  That’s why we provide a wide range of benefits to all of our employees  The actual work is important  but it’s also essential for us at Setapp that we all stay happy  relaxed and motivated.  Training budget Private medical care (Luxmed) Voluntary group life insurance MyBenefit or Multisport card Language courses (English and German) Mentoring program and numerous internal pieces of training Employee referral program Paid days off from services (B2B) A paid day off to care for your health - “Dzień na U” with Fundacja Rak'n'Roll. Wygraj życie! Integration events  joint company trips  birthday celebrations and many other  What We Offer  Salary: Data Analyst: 11 000 to 18 000 PLN/month (B2B)  Senior Data Analyst: 18 000 to 24 000 PLN/month (B2B)  Flexible working hours You choose how you work - from our office in Poznań or remotely from home  or like most of us  work hybrid :) Strong focus on growth  interesting projects & people who enjoy working with each other! :)
04Apr2023-16:27:00,data analyst,19302,3498367379,1 tydzień temu,Business Intelligence Analyst,Trustwave,Warszawa  Woj. Mazowieckie  Polska,About Trustwave: Trustwave is a leading cybersecurity and managed security services provider focused on threat detection and response. We uncover threats that others can’t and respond quicker than others can to protect against the devastating impacts of cyberattacks. We’re a world-class team of cyber consultants  threat hunters and researchers serving clients in 96 countries. At Trustwave  you can learn alongside the best  make a personal impact on a global scale  and solve new challenges every day. Learn more about us at https://www.trustwave.com.  About the Role: Trustwave is looking for a highly skilled and motivated Business Intelligence (BI) Analyst to join the team under Finance. The BI Analyst will have a global role; and collaborate with different BUs/functions across geographies to build and maintain data flows and dashboards for performance reporting across the global organization. This role will provide the incumbent with opportunities to frequently interact with the C-Suite and to develop a top-level understanding of the company  as well as a platform to grow into other senior roles upon successful execution. Therefore  we are looking for a highly talented  driven  and ambitious individual to compliment our team.  Key Responsibilities: Analyse large and complex data sets from various cloud-based and on-premises systems Design and develop reports  dashboards  and analyses to drive business insights using Microsoft BI Collaborate cross-functionally with BUs and functions to gather requirements Design  build and maintain a central data lake and data flows between our systems  Alteryx and Microsoft BI Develop and implement data quality checks to ensure data accuracy and consistency Provide analytical support depending on business needs and stakeholder requirements  About You: Bachelor's degree in Computer Science  Information Systems  Data Science  or a related field Interest in Finance and Business Performance Management 3+ years of experience in database design  data warehousing  data analytics and visualisation Strong analytical skills and ability to work with complex data sets High proficiency in using BI tools/ETL tools such as Microsoft BI and Alteryx Familiarity with cloud-based systems such as Salesforce and NetSuite will be preferred Comfortable with ambiguity and working in a fast-paced environment Excellent communication skills and ability to collaborate with cross-functional teams Self-starter and able to drive projects independently  This is a remote opportunity open to anyone legally authorized to work in Poland. Guided by our flexible workplace philosophy  Moments That Matter  people gather in the office when in-person interaction is most impactful; full-time remote employees may be asked to travel occasionally based on the needs of the team and the business.  We offer the following benefits: sport card/co-financing of vacation  life insurance  medical insurance  lunch card  pension scheme (PPE) Employee Assistance Program and support in obtaining professional certifications.  Learn Why It’s Great To Be a Trustee:  https://www.youtube.com/watch?v=DogMi_F6eXc  To All Agencies: Please  no phone calls or emails to any employee of Trustwave outside of the Talent Acquisition team. Trustwave’s policy is to only accept resumes from agencies via the Trustwave Agency Portal. Agencies must have a valid fee agreement in place and they must have been assigned the specific requisition to which they submit resumes  by the Talent Acquisition team. Any resume submitted outside of this process will be deemed the sole property of Trustwave and in the event a candidate is submitted outside of this policy is hired  no fee or payment of any kind will be paid.
04Apr2023-16:27:05,data analyst,19302,3532032704,2 tygodnie temu,Data Analyst (They/She/He),Glovo,Wrocław  Woj. Dolnośląskie  Polska,We’re a Barcelona-based startup and the fastest-growing delivery player in Europe  Africa  and Western Asia. With food at the core of the business  Glovo delivers any product within your city at any time of day.  At Glovo  you’ll have the job of your life while working together towards our shared vision to give everyone easy access to anything in their city. We welcome top performers that will bring new ideas  diverse perspectives  and provide you the opportunities and freedom to grow and make a real impact on millions of lives… all while having fun!  We believe that diversity adds incredible value to our teams  our products  and our culture. We know that the best ideas and solutions come by bringing together people from all over the world and by fostering a culture of inclusion where everyone feels heard and has the chance to make a real impact. It's because of this that we are committed to providing equal opportunities to talent from all backgrounds.  In your application  please feel free to note which pronouns you use (For example: she/her/hers  he/him/his  they/them/theirs  etc).  Glovo is looking for a world class Data Analyst to join our Regional team in Poland. The team is deployed in the top cities in Poland  leading our growth and working on delivering on our vision of giving everyone easy access to anything in every city in Poland.  Develop and own scalable and reliable reporting tools for the Regional team  enabling the team to make decisions based on up to date and insightful data with a 360 view  including commercial  operational and financial KPIs.  Support the definition of targets and calculation of achievements both for the team and for single individuals  ensuring fair but challenging targets.  Track KPIs  identifying trends and factors that represent risks and opportunities  across areas such as Sales  Marketing & Growth  Operations  Profitability.  Perform ad hoc analyses and deep dives as required  owning them end to end: frame problem  identify and gather data  perform analysis  present insights and results with appropriate visualizations.  Actively collaborate with your colleagues and learn from each other in a supportive environment that allows you to grow  develop and make a difference  At least 2 years of experience in an analytical role  working with data to generate insights and make the right decisions  Used to work with ETL processes and gather data from different sources (APIs  Excel and other databases)  Advanced worksheet / modeling skills  Expertise in SQL - Redshift experience a plus  Knowledge of visualization tools like Looker  Tableau  QlikView  etc..  Previous experience in Python and with analysis tools such as Pandas  SciPy  Scikit  Jupyter/iPython notebooks  R is a plus  Bachelor’s degree in a scientific or business discipline  Proficiency in English (written and communication) is a must. Proficiency in Polish desired.  Based in Warsaw  Kraków  Łódź  Wrocław  Gdańsk or Poznań  We are always looking for the best candidates  so if you think you would be a good fit even if you don't meet 100% of the requirements we would love to hear from you!  Top-notch private health insurance  Monthly Glovo credit to spend on our restaurant products and zero delivery fee on all Glovo orders!  Discounted gym memberships  Flexible time off (take the time you need) and hybrid working model (own your time)  Enhanced parental leave including nursery support!  Online therapy and wellbeing benefit  External learning tools  Gas: Driven to deliver quality results quickly  Good Vibes: Bring positivity and communicate openly Stay Humble: Self-aware and open to learning Care: Uplift people and the planet Glownership: Act as proud owners High Bar: Focus on Top Performance If you believe you match these values  we look forward to meeting you!  Wanna take a peek into what it's like to work at Glovo? Follow us on Instagram and like us on Facebook!  Glovo is transforming the way consumers access local goods  enabling anyone to get almost any product delivered in minutes. Our on-demand logistics connect customers with independent local couriers who acquire goods from any restaurant or store in a city  as well as deliver urgent packages for a variable fee. For additional information on Glovo  please visit https://about.glovoapp.com/
04Apr2023-16:27:09,data analyst,19302,3522614707,3 tygodnie temu,BI Data Analyst,Commerzbank Digital Technology Centre Lodz,Łódź  Woj. Łódzkie  Polska,📢 Join our team as a BI Data Analyst! 📢  Description of the position: In your role as a BI Data Analyst you will be responsible for establishing and improving a group-wide data framework in and order to support KYC processes.  What you will be doing? Support teams’ efforts in delivery and maintenance of scalable capabilities and reporting solutions required for continuous reports improvement Design and implement suitable management reports and publish them based on Business Intelligence tools. Automation of repetitive activities Implement and manage technology and analytics tool stack leveraged by the function Develop  establish  execute and own reporting and data assessment methodologies  Alternative Tasks: Design and implement suitable management reports and publish them based on Business Intelligence tools. Administration of user’s access rights process Improving reporting processes by implementation of new solutions and technologies Communication with the customers and stakeholders to improve dedicated to them tools and features  Which technology & skills are important for us? 👌 High knowledge of SQL/Data Analysis Good knowledge of Business Intelligence Tools (Qlik would be an asset)  Nice to have: Experience in Controlling / Financial Industry Basic knowledge of Database and/or Hadoop-based Big Data platform Access management  Do not worry  if you do not have experience in some of the points - we will provide trainings for you! 😉  How? 📌 Hybrid on Wersalska 6 street (Łódź)  What we offer? 🥳 Skills@Work - development program 26 days of full paid holiday + extra day off for each man-year Sodexo Lunch Pass - pre-paid card for lunch Referral Program Relocation Assistance Program Employee Assistance Program (psychological support) E-learning platforms: O'Reilly  libraries  tutorials Multisport  Below you can find more information about Commerzbank and cluster 👇  Commerzbank is a leading international commercial bank with branches and offices in almost 50 countries. The world is changing  becoming digital  and so we are. We are leaving the traditional bank behind us and are choosing to move forward as a digital enterprise. This is exactly why we need talented people who will join us on this journey. We work in inter-locational and international teamwork in agile methodologies.  Description of the cluster: Data Intelligence opens the data for the enterprise: We are a customer-centric team that focuses on bringing value to the organization through technical and business service delivery. We help and enable Commerzbank to maximize the value of all the data available by creating and interfaces and services to the data. Together we strive toward the data-driven enterprise. Interface to data can be a BI platform  direct access  or customer application tailored to a specific business need (e.g.  report or dashboard).
04Apr2023-16:27:14,data analyst,19302,3530942788,2 tygodnie temu,Quantitative Analyst  Data and Computing Infrastructure,UBS,Kraków  Woj. Małopolskie  Polska,Job Reference #  273886BR  Job Type  Full Time  Your role  Do you want to play a key role in driving the long-term success of UBS’s credit risk models in alignment with our purpose  client promise and regulatory requirements? Are you an expert or have keen interest in topics related to data lakes  cloud computing technologies and risk processes?  At UBS  we re-imagine the way we work  the way we connect with each other – our colleagues  clients and partners – and the way we deliver value. Being agile will make us more responsive  more adaptable  and ultimately more innovative. We’re looking for a Quantitative Analyst to:   investigate and perform analysis of our IT infrastructure and data used for the credit risk modeling developers and the model development lifecycle enable data access and support ongoing operation with our cloud development platform and data provisioning infrastructure for our model developers collaborate with other quantitative analysts within Credit Risk Methodology to share insights & best practices ensure adherence to applicable regulations and internal policies  in particular the Governance of Models understand  represent  and advocate for client needs  Your team  In our agile operating model  our Crews in the broader Credit Risk Models Stream are aligned to larger products and services (e.g.  retail  mortgages  or security-based lending) to meet regulatory as well as internal client needs. Within the Crews  the quantitative analysis Chapters are the home of highly qualified quantitative analysts that work in multiple autonomous Pods to support and build best-in-class credit risk models.  Diversity helps us grow  together. That’s why we are committed to fostering and advancing diversity  equity  and inclusion. It strengthens our business and brings value to our clients.  Your expertise   BSc degree or equivalent in data science & cloud technology  quantitative analysis  IT or a banking related discipline proficient in Python  R or Java as well as good knowledge of SQL 1-3 years of relevant work experience in an IT development or quantitative data analyst role capable of identifying model development requirements (data  infrastructure) in a clear way including ability of testing the received solutions thoroughly and in a meaningful way themselves self-driven  organized and detail-oriented data-driven and analytical mindset to understand the business context and make the right decisions experience with handling and analyzing complex data is considered an advantage an understanding of the banking industry is considered an advantage  About Us  UBS is the world’s largest and only truly global wealth manager. We operate through four business divisions: Global Wealth Management  Personal & Corporate Banking  Asset Management and the Investment Bank. Our global reach and the breadth of our expertise set us apart from our competitors.  With more than 70 000 employees  we have a presence in all major financial centers in more than 50 countries. Do you want to be one of us?  Join us  At UBS  we embrace flexible ways of working when the role permits. We offer different working arrangements like part-time  job-sharing and hybrid (office and home) working. Our purpose-led culture and global infrastructure help us connect  collaborate  and work together in agile ways to meet all our business needs.  From gaining new experiences in different roles to acquiring fresh knowledge and skills  we know that great work is never done alone. We know that it's our people  with their unique backgrounds  skills  experience levels and interests  who drive our ongoing success. Together we’re more than ourselves. Ready to be part of #teamUBS and make an impact?  Disclaimer / Policy Statements  UBS is an Equal Opportunity Employer. We respect and seek to empower each individual and support the diverse cultures  perspectives  skills and experiences within our workforce.
04Apr2023-16:27:18,data analyst,19302,3228840985,1 tydzień temu,Quantitative Analyst,Revolut,Polska,About Revolut  People deserve more from their money. More visibility  more control  more freedom. And since 2015  Revolut has been on a mission to deliver just that. With an arsenal of awesome products that span spending  saving  travel  transfers  investing  exchanging and more  our super app has helped 25+ million customers get more from their money. And we're not done yet.  As we continue our lightning-fast growth  we believe that two things are essential to continuing our success: our people and our culture. So far  we have 5000+ people working around the world  from our great offices or remotely  on our mission. And we're looking for more. We want brilliant people that love building great products  love redefining success  and love turning the complexity of a chaotic world into the simplicity of a beautiful solution.  About The Role  The Finance team is an integral part of any business. At Revolut  we take that one step further. Our global financial super app would be lost without them.  They’re more than just an important part of the business – they’re our backbone ⭐  We're looking for an exceptional Quantitative Analyst to work with the CIO and Portfolio Management Product team who invest in and trade a range of fixed income and derivative products. The role is a holistic role  from building and deploying new models to collaborating with relevant teams and supporting other quantitative aspects of portfolio management 💰  Up for jumping on board? Let’s get in touch 👇  What You’ll Be Doing Undertaking in Fixed income  FX swap  interest rate swap and other synthetic derivative pricing Developing analytical libraries used for pricing and risk-management Creating  implementing and backtesting quantitative models Fine-tuning of in-house and external pricing solutions to meet reporting and risk requirements  What You'll Need 3-8 years of professional quant experience related to Fixed Income and derivatives valuation (IR and FX preferred)  including model development Solid technical programming skills; Python  Java  C++ preferred  but other languages will be considered To be familiar with how databases work and comfortable writing SQL queries  Nice to have Master’s or PhD in Maths  Physics  Computer Science  or Financial Engineering Good knowledge of XVA valuation model  Building a global financial super app isn’t enough. Our Revoluters are a priority  and that’s why in 2021 we launched our inaugural D&I Framework  designed to help us thrive and grow everyday. We're not just doing this because it's the right thing to do. We’re doing it because we know that seeking out diverse talent and creating an inclusive workplace is the way to create exceptional  innovative products and services for our customers. That’s why we encourage applications from people with diverse backgrounds and experiences to join this multicultural  hard-working team.  By applying for the above position  you will confirm that you have reviewed and agreed to our Data Privacy Notice for Candidates: https://www.revolut.com/legal/data-privacy-for-candidates
